src_code	src_name	dst_name	dst_code	price	is_direct	airlines
fran	Frankfurt	Pula	PUY	152	False	JAT Airways, Croatia Airlines
fran	Frankfurt	Dubrovnik	DBV	189	False	Vueling Airlines, Lufthansa, Condor
fran	Frankfurt	Rijeka	RJK	2476	False	LOT, Condor
fran	Frankfurt	Budapest	BUD	524	True	Lufthansa
fran	Frankfurt	Budapest	BUD	134	False	Air Berlin
fran	Frankfurt	Dublin	DUB	90	True	Lufthansa, Aer Lingus
fran	Frankfurt	Tel Aviv	TLV	1015	False	Air France, Lufthansa, EL AL Israel Airlines
fran	Frankfurt	Delhi	DEL	365	True	Air India, Lufthansa
fran	Frankfurt	Mumbai	BOM	1814	True	Lufthansa
fran	Frankfurt	Chennai	MAA	382	False	SriLankan Airlines, Lufthansa
fran	Frankfurt	Mumbai	BOM	399	False	Qatar Airways
fran	Frankfurt	Kolkata	CCU	407	False	Air India, Virgin Australia, Qatar Airways, Emirates
fran	Frankfurt	Ahmedabad	AMD	415	False	Air India, Virgin Australia, Qatar Airways, Etihad Airways
fran	Frankfurt	Erbil	EBL	301	False	EgyptAir, Lufthansa
fran	Frankfurt	Reykjavik Keflavik	KEF	722	False	Lufthansa, Icelandair
fran	Frankfurt	Milan Bergamo	BGY	64	True	Air Dolomiti
fran	Frankfurt	Verona International	VRN	64	True	Air Dolomiti, Lufthansa
fran	Frankfurt	Catania Fontanarossa	CTA	110	True	Meridiana, Air Berlin
fran	Frankfurt	Milan Linate	LIN	183	True	Brussels Airlines, Lufthansa, Alitalia, Air Dolomiti
fran	Frankfurt	Rome Fiumicino	FCO	524	True	Lufthansa, Alitalia, Air Dolomiti
fran	Frankfurt	Bologna International	BLQ	524	True	Lufthansa, Air Dolomiti
fran	Frankfurt	Milan Malpensa	MXP	524	True	Lufthansa, Air Dolomiti
fran	Frankfurt	Naples International	NAP	614	True	Lufthansa, Air Dolomiti
fran	Frankfurt	Milan Malpensa	MXP	72	False	Vueling Airlines, Air Dolomiti
fran	Frankfurt	Bari	BRI	106	False	Vueling Airlines, British Airways, Lufthansa, Air Berlin
fran	Frankfurt	Cagliari	CAG	118	False	Vueling Airlines, Lufthansa, SAS, Swiss
fran	Frankfurt	Bologna International	BLQ	118	False	Vueling Airlines, Air Dolomiti
fran	Frankfurt	Pisa	PSA	127	False	Vueling Airlines, British Airways, Lufthansa, KLM
fran	Frankfurt	Rome Fiumicino	FCO	135	False	Vueling Airlines, Alitalia, Air Dolomiti
fran	Frankfurt	Naples International	NAP	227	False	Air Berlin, Air Dolomiti
fran	Frankfurt	Venice Marco Polo	VCE	278	False	Air Berlin, Lufthansa, Air Dolomiti
fran	Frankfurt	Alghero Sardinia	AHO	305	False	Meridiana, Alitalia
fran	Frankfurt	Lamezia Terme	SUF	324	False	Air Berlin, Brussels Airlines, Swiss, Alitalia
fran	Frankfurt	Trapani Birgi	TPS	532	False	Czech Airlines, Alitalia
fran	Frankfurt	Pescara	PSR	560	False	Alitalia
fran	Frankfurt	Genoa	GOA	578	False	Lufthansa, British Airways, Vueling Airlines, KLM
fran	Frankfurt	Osaka Kansai International	KIX	509	False	EgyptAir, Lufthansa, ANA
fran	Frankfurt	Seoul Incheon Int'l	ICN	2119	True	Lufthansa, Korean Air, Asiana Airlines
fran	Frankfurt	Almaty	ALA	1551	True	Lufthansa
fran	Frankfurt	Beirut	BEY	1089	True	Lufthansa, MEA
fran	Frankfurt	Beirut	BEY	864	False	Swiss, MEA
fran	Frankfurt	Colombo Bandaranayake	CMB	382	True	SriLankan Airlines
fran	Frankfurt	Vilnius	VNO	882	True	Lufthansa
fran	Frankfurt	Vilnius	VNO	96	False	airBaltic
fran	Frankfurt	Kaunas	KUN	432	False	Air Berlin, airBaltic
fran	Frankfurt	Riga International	RIX	87	True	airBaltic, Lufthansa
fran	Frankfurt	Nador	NDR	139	True	Royal Air Maroc
fran	Frankfurt	Marrakech Menara	RAK	122	False	Vueling Airlines, British Airways, Lufthansa, Iberia
fran	Frankfurt	Tangier Boukhalef	TNG	145	False	Vueling Airlines, Iberia, Royal Air Maroc
fran	Frankfurt	Fes-Saïss	FEZ	302	False	Royal Air Maroc, Vueling Airlines
fran	Frankfurt	Casablanca Mohamed V.	CMN	882	False	Air France, Lufthansa, Royal Air Maroc
fran	Frankfurt	Podgorica	TGD	207	False	JAT Airways, Montenegro Airlines
fran	Frankfurt	Luqa Malta International	MLA	140	False	Vueling Airlines, Lufthansa, Condor, Air Malta
fran	Frankfurt	Mauritius	MRU	8225	False	Lufthansa, Condor
fran	Frankfurt	Male	MLE	399	False	SriLankan Airlines, Condor
fran	Frankfurt	Amsterdam	AMS	433	True	Lufthansa, KLM, PIA
fran	Frankfurt	Oslo Gardermoen	OSL	687	True	Lufthansa, SAS
fran	Frankfurt	Oslo Gardermoen	OSL	73	False	airBaltic, SAS
fran	Frankfurt	Tromso	TOS	749	False	Lufthansa, SAS
fran	Frankfurt	Oslo Rygge	RYG	873	False	SAS
fran	Frankfurt	Kathmandu	KTM	506	False	Qatar Airways, Lufthansa, Etihad Airways, Cathay Pacific
fran	Frankfurt	Lima	LIM	1869	False	Air Canada, Lufthansa, Iberia, KLM
fran	Frankfurt	Krakow	KRK	240	True	LOT, Lufthansa
fran	Frankfurt	Gdansk	GDN	251	True	LOT, Lufthansa
fran	Frankfurt	Warsaw	WAW	251	True	LOT, Lufthansa
fran	Frankfurt	Poznan	POZ	270	True	Lufthansa
fran	Frankfurt	Warsaw	WAW	89	False	airBaltic, Lufthansa
fran	Frankfurt	Krakow	KRK	122	False	Air Berlin, Lufthansa
fran	Frankfurt	Gdansk	GDN	122	False	Air Berlin, Lufthansa
fran	Frankfurt	Porto	OPO	125	True	TUIfly, Lufthansa
fran	Frankfurt	Lisbon	LIS	214	True	TUIfly, Lufthansa, Condor, TAP
fran	Frankfurt	Lisbon	LIS	147	False	Vueling Airlines, Lufthansa, Condor, TAP
fran	Frankfurt	Faro	FAO	148	False	Air Berlin, Lufthansa, TUIfly
fran	Frankfurt	Bucharest Otopeni	OTP	882	True	Lufthansa
fran	Frankfurt	Bucharest Otopeni	OTP	118	False	Vueling Airlines
fran	Frankfurt	Belgrade Nikola Tesla	BEG	273	True	Lufthansa
fran	Frankfurt	Belgrade Nikola Tesla	BEG	250	False	JAT Airways
fran	Frankfurt	Moscow Vnukovo	VKO	140	True	Transaero Airlines, Lufthansa
fran	Frankfurt	St Petersburg Pulkovo	LED	143	True	Rossiya Airlines, Lufthansa
fran	Frankfurt	Moscow Sheremetyevo	SVO	184	True	Aeroflot
fran	Frankfurt	Moscow Domodedovo	DME	896	True	Lufthansa, S7 Airlines
fran	Frankfurt	Moscow Domodedovo	DME	155	False	Vueling Airlines, S7 Airlines
fran	Frankfurt	Ekaterinburg	SVX	233	False	Ukraine International, Lufthansa
fran	Frankfurt	Novosibirsk	OVB	241	False	Ukraine International, S7 Airlines
fran	Frankfurt	Ufa	UFA	312	False	Aeroflot, Czech Airlines, Turkish Airlines, Rossiya Airlines
fran	Frankfurt	Stockholm Arlanda	ARN	687	True	Lufthansa, SAS
fran	Frankfurt	Gothenburg Landvetter	GOT	687	True	Lufthansa
fran	Frankfurt	Stockholm Arlanda	ARN	64	False	airBaltic, SAS
fran	Frankfurt	Gothenburg Landvetter	GOT	143	False	Air Berlin
fran	Frankfurt	Stockholm Bromma	BMA	268	False	Brussels Airlines, Finnair
fran	Frankfurt	Singapore Changi	SIN	2125	True	Lufthansa, Virgin Australia, Singapore Airlines
fran	Frankfurt	Singapore Changi	SIN	382	False	SriLankan Airlines, Virgin Australia, Singapore Airlines
fran	Frankfurt	Bangkok Suvarnabhumi	BKK	558	True	Thai Airways, Lufthansa, Condor
fran	Frankfurt	Bangkok Suvarnabhumi	BKK	382	False	SriLankan Airlines, Lufthansa, Condor
fran	Frankfurt	Enfidha	NBE	90	True	SunExpress, Air Berlin, Condor, Tunisair
fran	Frankfurt	Dalaman	DLM	76	True	TUIfly, SunExpress, Condor
fran	Frankfurt	Antalya	AYT	95	True	TUIfly, Lufthansa, SunExpress, Condor
fran	Frankfurt	Izmir	ADB	107	True	TUIfly, SunExpress, Condor, Turkish Airlines
fran	Frankfurt	Istanbul Ataturk	IST	125	True	Turkish Airlines, Lufthansa
fran	Frankfurt	Ankara Esenboga	ESB	148	True	TUIfly, Lufthansa, SunExpress, Condor
fran	Frankfurt	Adana	ADA	161	True	TUIfly, Condor, Turkish Airlines
fran	Frankfurt	Istanbul Sabiha	SAW	141	False	SunExpress, Condor
fran	Frankfurt	Adana	ADA	156	False	SunExpress, Condor, Turkish Airlines
fran	Frankfurt	Gaziantep	GZT	159	False	SunExpress, Condor
fran	Frankfurt	Van	VAN	173	False	SunExpress, Condor, Turkish Airlines
fran	Frankfurt	Trabzon	TZX	181	False	SunExpress, Condor
fran	Frankfurt	Erzurum	ERZ	184	False	SunExpress, Condor, Turkish Airlines
fran	Frankfurt	Dar Es Salaam	DAR	745	False	EgyptAir, Ethiopian Airlines, Lufthansa, Qatar Airways
fran	Frankfurt	Kiev Zhulhany	IEV	135	False	Vueling Airlines
fran	Frankfurt	Odessa Central	ODS	174	False	Ukraine International, Lufthansa, Czech Airlines, Turkish Airlines
fran	Frankfurt	London City	LCY	69	True	British Airways, Lufthansa
fran	Frankfurt	London Heathrow	LHR	80	True	Air Berlin, British Airways, Lufthansa
fran	Frankfurt	London Gatwick	LGW	90	True	Lufthansa
fran	Frankfurt	East Midlands	EMA	252	True	bmi regional
fran	Frankfurt	Edinburgh	EDI	523	True	Lufthansa
fran	Frankfurt	Birmingham	BHX	524	True	Lufthansa
fran	Frankfurt	Manchester	MAN	635	True	Lufthansa
fran	Frankfurt	Manchester	MAN	134	False	SAS
fran	Frankfurt	Edinburgh	EDI	138	False	British Airways
fran	Frankfurt	Newcastle	NCL	314	False	SAS, British Airways, Lufthansa, KLM
fran	Frankfurt	London Stansted	STN	386	False	Swiss
fran	Frankfurt	Birmingham	BHX	465	False	KLM
fran	Frankfurt	Bristol	BRS	487	False	KLM, Lufthansa, Brussels Airlines, Air France
fran	Frankfurt	Southampton	SOU	910	False	KLM
fran	Frankfurt	New York John F Kennedy	JFK	359	True	Singapore Airlines, Lufthansa, KLM, Delta
fran	Frankfurt	New York Newark	EWR	2171	True	Lufthansa, United
fran	Frankfurt	Washington Dulles	IAD	2387	True	Lufthansa
fran	Frankfurt	Atlanta Hartsfield-Jackson ATL	ATL	2470	True	Air France, Lufthansa, KLM, Delta
fran	Frankfurt	Detroit Wayne County	DTW	2618	True	Air France, Lufthansa, KLM, Delta
fran	Frankfurt	Houston George Bush Intercntl.	IAH	2900	True	United, Lufthansa
fran	Frankfurt	Denver International	DEN	3004	True	United, Lufthansa
fran	Frankfurt	Los Angeles International	LAX	3225	True	Lufthansa
fran	Frankfurt	San Francisco International	SFO	3232	True	Lufthansa
fran	Frankfurt	New York Newark	EWR	830	False	SAS, United
fran	Frankfurt	Dallas Fort Worth International	DFW	2004	False	Iberia, Lufthansa
fran	Frankfurt	New York La Guardia	LGA	2047	False	US Airways, KLM, Air Canada, Air France
fran	Frankfurt	Los Angeles International	LAX	2116	False	Iberia
fran	Frankfurt	Washington Dulles	IAD	2219	False	United
fran	Frankfurt	Fort Lauderdale International	FLL	2244	False	United, Condor
fran	Frankfurt	Philadelphia International	PHL	2273	False	United, Lufthansa, US Airways
fran	Frankfurt	Phoenix Sky Harbor	PHX	2292	False	United, British Airways, Lufthansa, KLM
fran	Frankfurt	Las Vegas Mccarran	LAS	2314	False	United, Condor
fran	Frankfurt	San Francisco International	SFO	2318	False	United
fran	Frankfurt	Baltimore Balt / Wash	BWI	2350	False	United, Condor
fran	Frankfurt	Denver International	DEN	2358	False	United, Lufthansa
fran	Frankfurt	Atlanta Hartsfield-Jackson ATL	ATL	2362	False	United, Lufthansa, KLM, Delta
fran	Frankfurt	Jackson-Evers International	JAN	2509	False	United, Lufthansa, KLM, Air France
fran	Frankfurt	Houston George Bush Intercntl.	IAH	2526	False	United, Lufthansa
fran	Frankfurt	Fort Myers Southwest Florida Reg	RSW	2710	False	Air Canada, Lufthansa, KLM, Air France
fran	Frankfurt	Anchorage International	ANC	3359	False	KLM, Condor
fran	Frankfurt	Kona	KOA	3545	False	Lufthansa, Air Canada, United, Delta
fran	Frankfurt	Hanoi	HAN	444	True	Vietnam Airlines
fran	Frankfurt	Ho Chi Minh City	SGN	467	False	Qatar Airways, Vietnam Airlines
gene	Geneva	Vienna	VIE	800	True	Austrian Airlines
gene	Geneva	Vienna	VIE	775	False	Lufthansa
gene	Geneva	Melbourne Tullamarine	MEL	1161	False	Qatar Airways, Virgin Australia, Etihad Airways, Emirates
gene	Geneva	Brussels International	BRU	29	True	easyJet, Brussels Airlines
gene	Geneva	Zurich	ZRH	376	True	Swiss
gene	Geneva	Zurich	ZRH	240	False	Air France
gene	Geneva	Beijing Capital	PEK	375	False	Hainan Airlines, British Airways, Lufthansa, EL AL Israel Airlines
gene	Geneva	Guangzhou	CAN	432	False	EgyptAir, Qatar Airways, Emirates, China Southern
gene	Geneva	Larnaca	LCA	193	False	Aegean Airlines, helvetic, edelweiss air
gene	Geneva	Berlin Schoenefeld	SXF	105	True	easyJet
gene	Geneva	Berlin Tegel	TXL	106	True	Lufthansa
gene	Geneva	Munich	MUC	517	True	Lufthansa
gene	Geneva	Dusseldorf International	DUS	631	True	Lufthansa
gene	Geneva	Berlin Tegel	TXL	88	False	Brussels Airlines
gene	Geneva	Dusseldorf International	DUS	226	False	Iberia
gene	Geneva	Hamburg International	HAM	666	False	Swiss, Lufthansa
gene	Geneva	Copenhagen	CPH	116	True	easyJet, SAS, Norwegian
gene	Geneva	Cairo	CAI	289	True	EgyptAir
gene	Geneva	Sharm El Sheikh	SSH	322	False	EgyptAir, easyJet
gene	Geneva	Madrid	MAD	34	True	Swiss, Iberia, easyJet
gene	Geneva	Barcelona	BCN	89	True	easyJet, Swiss
gene	Geneva	Malaga	AGP	94	True	easyJet, Swiss
gene	Geneva	Santiago de Compostela	SCQ	118	True	easyJet
gene	Geneva	Palma - Majorca	PMI	119	True	easyJet, Swiss, edelweiss air
gene	Geneva	Alicante	ALC	196	True	easyJet
gene	Geneva	Valencia	VLC	322	False	Lufthansa, Darwin Airline
gene	Geneva	Bilbao	BIO	400	False	Lufthansa, easyJet
gene	Geneva	Tenerife North	TFN	417	False	Iberia
gene	Geneva	Gran Canaria Las Palmas	LPA	417	False	Iberia, helvetic
gene	Geneva	Tenerife South	TFS	417	False	Iberia, British Airways, Swiss, KLM
gene	Geneva	Lanzarote	ACE	579	False	Swiss, British Airways, Iberia, Austrian Airlines
gene	Geneva	Menorca	MAH	774	False	Iberia, Lufthansa
gene	Geneva	Vigo	VGO	887	False	Iberia, KLM, Air France
gene	Geneva	Helsinki Vantaa	HEL	787	False	Lufthansa, Finnair
gene	Geneva	Paris Charles de Gaulle	CDG	37	True	Air France, KLM
gene	Geneva	Nice	NCE	39	True	easyJet, Swiss
gene	Geneva	Paris Orly	ORY	44	True	easyJet
gene	Geneva	Lille	LIL	88	True	easyJet
gene	Geneva	Toulouse	TLS	91	True	easyJet
gene	Geneva	Bordeaux	BOD	93	True	easyJet
gene	Geneva	Nantes	NTE	96	True	easyJet
gene	Geneva	Marseille	MRS	159	True	TWIN JET
gene	Geneva	Guernsey	GCI	293	False	Flybe, Blue Islands
gene	Geneva	Athens International	ATH	146	True	Aegean Airlines, Swiss, easyJet
gene	Geneva	Crete Chania	CHQ	156	False	Aegean Airlines, Austrian Airlines
gene	Geneva	Alexandroupolis Democritus	AXD	176	False	Aegean Airlines
gene	Geneva	Crete Heraklion	HER	183	False	Aegean Airlines, easyJet, helvetic, edelweiss air
gene	Geneva	Thessaloniki	SKG	184	False	Aegean Airlines, British Airways, Lufthansa, Alitalia
gene	Geneva	Corfu	CFU	244	False	Aegean Airlines, Brussels Airlines, Austrian Airlines
gene	Geneva	Santorini (Thira)	JTR	260	False	Aegean Airlines, Swiss, Austrian Airlines
gene	Geneva	Split	SPU	543	False	Lufthansa, easyJet
gene	Geneva	Zadar	ZAD	582	False	Lufthansa
gene	Geneva	Budapest	BUD	17	True	Wizz Air, easyJet, Wizz Air Ukraine
gene	Geneva	Dublin	DUB	82	True	Aer Lingus
gene	Geneva	Tel Aviv	TLV	75	True	easyJet, EL AL Israel Airlines
gene	Geneva	Hyderabad	HYD	828	False	Qatar Airways, British Airways, Etihad Airways, Emirates
gene	Geneva	Rome Fiumicino	FCO	77	True	Darwin Airline, Alitalia, easyJet
gene	Geneva	Venice Marco Polo	VCE	84	True	easyJet, Darwin Airline
gene	Geneva	Naples International	NAP	174	False	Brussels Airlines, easyJet
gene	Geneva	Cagliari	CAG	177	False	Darwin Airline, easyJet
gene	Geneva	Seoul Incheon Int'l	ICN	866	False	Qatar Airways, British Airways, Lufthansa, Etihad Airways
gene	Geneva	Grand Cayman Island	GCM	2052	False	United, British Airways, Air Canada
gene	Geneva	Beirut	BEY	568	False	Swiss, MEA
gene	Geneva	Vilnius	VNO	308	False	Finnair, Lufthansa, SAS, Brussels Airlines
gene	Geneva	Riga International	RIX	133	False	Aeroflot, Lufthansa, Brussels Airlines, KLM
gene	Geneva	Mauritius	MRU	580	False	Emirates, British Airways, Swiss, KLM
gene	Geneva	Kuala Lumpur International	KUL	821	False	Saudia, Lufthansa, Qatar Airways, Etihad Airways
gene	Geneva	Amsterdam	AMS	48	True	easyJet, KLM
gene	Geneva	Panama City Tocumen International	PTY	2946	False	Iberia, KLM, United
gene	Geneva	Porto	OPO	94	True	easyJet, Swiss, TAP
gene	Geneva	Lisbon	LIS	95	True	easyJet, TAP
gene	Geneva	Faro	FAO	174	False	TAP, easyJet
gene	Geneva	Bucharest Otopeni	OTP	46	True	Wizz Air, Wizz Air Ukraine
gene	Geneva	Moscow Sheremetyevo	SVO	662	True	Aeroflot
gene	Geneva	Jeddah	JED	376	True	Saudia
gene	Geneva	Stockholm Arlanda	ARN	85	True	easyJet, SAS, Norwegian
gene	Geneva	Gothenburg Landvetter	GOT	615	False	KLM, British Airways, Lufthansa, SAS
gene	Geneva	Singapore Changi	SIN	482	False	Qatar Airways, Virgin Australia, British Airways, Lufthansa
gene	Geneva	Bangkok Suvarnabhumi	BKK	462	False	Aeroflot, British Airways, Lufthansa, EL AL Israel Airlines
gene	Geneva	Phuket	HKT	648	False	Emirates, Qatar Airways, Etihad Airways, Swiss
gene	Geneva	Bristol	BRS	38	True	easyJet
gene	Geneva	Manchester	MAN	41	True	easyJet, Jet2
gene	Geneva	London Luton	LTN	46	True	easyJet
gene	Geneva	Liverpool	LPL	50	True	easyJet
gene	Geneva	London Gatwick	LGW	54	True	easyJet, British Airways
gene	Geneva	Edinburgh	EDI	58	True	easyJet
gene	Geneva	London Heathrow	LHR	122	True	British Airways, Swiss
gene	Geneva	London City	LCY	738	True	Swiss, British Airways
gene	Geneva	London Heathrow	LHR	122	False	Brussels Airlines, Swiss
gene	Geneva	East Midlands	EMA	154	False	Flybe, Jet2
gene	Geneva	Birmingham	BHX	166	False	Flybe, easyJet
gene	Geneva	Glasgow International	GLA	174	False	Flybe, easyJet
gene	Geneva	London City	LCY	181	False	Iberia, British Airways
gene	Geneva	Belfast City	BHD	204	False	Flybe, British Airways, KLM
gene	Geneva	Newquay	NQY	238	False	Flybe
gene	Geneva	London Southend	SEN	298	False	Aer Lingus, easyJet
gene	Geneva	Newcastle	NCL	387	False	SAS, easyJet
gene	Geneva	Aberdeen	ABZ	580	False	Flybe, British Airways, Lufthansa, SAS
gene	Geneva	London Stansted	STN	1182	False	Swiss, easyJet
gene	Geneva	Miami International	MIA	1654	False	TAP, British Airways, Lufthansa, Iberia
gene	Geneva	Los Angeles International	LAX	2388	False	Iberia, British Airways, Lufthansa, Emirates
gene	Geneva	Salt Lake City	SLC	2450	False	KLM, United, Delta
gene	Geneva	Rochester	ROC	2555	False	United, Air Canada
gene	Geneva	Seattle / Tacoma International	SEA	2566	False	United, British Airways, Lufthansa, Emirates
gene	Geneva	Anchorage International	ANC	2649	False	United
gene	Geneva	Johannesburg OR Tambo	JNB	409	False	EgyptAir, British Airways, Lufthansa, Qatar Airways
hels	Helsinki	Vienna	VIE	724	True	Air Berlin, Finnair
hels	Helsinki	Vienna	VIE	303	False	Air Berlin, Finnair
hels	Helsinki	Bourgas	BOJ	417	False	Rossiya Airlines, Norwegian
hels	Helsinki	Zurich	ZRH	878	True	Finnair, SAS
hels	Helsinki	Geneva	GVA	878	True	Finnair
hels	Helsinki	Zurich	ZRH	169	False	Vueling Airlines, SAS
hels	Helsinki	Larnaca	LCA	908	False	KLM, British Airways, Lufthansa, Ural Airlines
hels	Helsinki	Prague	PRG	67	True	Norwegian, SAS, Finnair, Czech Airlines
hels	Helsinki	Berlin Tegel	TXL	100	True	Lufthansa, Air Berlin, Finnair
hels	Helsinki	Frankfurt am Main	FRA	614	True	Lufthansa, Finnair
hels	Helsinki	Munich	MUC	626	True	Lufthansa, Finnair
hels	Helsinki	Hamburg International	HAM	658	True	Finnair
hels	Helsinki	Munich	MUC	297	False	Air Berlin, Finnair
hels	Helsinki	Frankfurt am Main	FRA	320	False	Air Berlin, Finnair
hels	Helsinki	Copenhagen	CPH	603	True	Finnair, SAS, Norwegian
hels	Helsinki	Copenhagen	CPH	136	False	Air Berlin, SAS, Norwegian
hels	Helsinki	Tartu	TAY	57	True	Flybe
hels	Helsinki	Barcelona	BCN	119	True	Vueling Airlines, Norwegian, Finnair
hels	Helsinki	Malaga	AGP	933	True	Finnair, Norwegian
hels	Helsinki	San Sebastian Fuenteraba	EAS	162	False	Vueling Airlines
hels	Helsinki	Bilbao	BIO	174	False	Vueling Airlines, Lufthansa, KLM, TAP
hels	Helsinki	Madrid	MAD	183	False	Vueling Airlines, Finnair
hels	Helsinki	Palma - Majorca	PMI	185	False	Vueling Airlines, Norwegian, Finnair
hels	Helsinki	Santiago de Compostela	SCQ	191	False	Vueling Airlines, Finnair
hels	Helsinki	Ibiza	IBZ	193	False	Vueling Airlines, British Airways, Lufthansa, Air Berlin
hels	Helsinki	Almeria	LEI	198	False	Vueling Airlines
hels	Helsinki	La Coruna	LCG	198	False	Vueling Airlines, Finnair
hels	Helsinki	Menorca	MAH	206	False	Vueling Airlines, Lufthansa
hels	Helsinki	Granada	GRX	206	False	Vueling Airlines, British Airways
hels	Helsinki	Asturias	OVD	211	False	Vueling Airlines
hels	Helsinki	Malaga	AGP	219	False	Vueling Airlines, Norwegian
hels	Helsinki	Seville	SVQ	219	False	Vueling Airlines, KLM, TAP
hels	Helsinki	Tenerife South	TFS	250	False	Vueling Airlines, Norwegian, TUIfly
hels	Helsinki	Gran Canaria Las Palmas	LPA	255	False	Vueling Airlines, Norwegian, TUIfly
hels	Helsinki	Tenerife North	TFN	257	False	Vueling Airlines
hels	Helsinki	Alicante	ALC	264	False	Air Berlin, Norwegian
hels	Helsinki	Savonlinna	SVL	34	True	Flybe
hels	Helsinki	Mariehamn	MHQ	35	True	Flybe
hels	Helsinki	Rovaniemi	RVN	50	True	Norwegian, Finnair
hels	Helsinki	Oulu	OUL	50	True	Norwegian, Finnair
hels	Helsinki	Kokkola / Pietarsaari Kruunupyy	KOK	52	True	Flybe
hels	Helsinki	Paris Orly	ORY	76	True	Norwegian
hels	Helsinki	Paris Charles de Gaulle	CDG	94	True	SAS, Finnair
hels	Helsinki	Marseille	MRS	190	False	Vueling Airlines, British Airways, Lufthansa, KLM
hels	Helsinki	Nice	NCE	235	False	Air Berlin, SAS, Norwegian, Finnair
hels	Helsinki	Montpellier	MPL	925	False	KLM, Lufthansa
hels	Helsinki	Lyon	LYS	1057	False	Finnair, British Airways, Lufthansa, Swiss
hels	Helsinki	Rhodes	RHO	207	False	Vueling Airlines, Norwegian
hels	Helsinki	Athens International	ATH	274	False	Vueling Airlines, SAS, Norwegian
hels	Helsinki	Crete Heraklion	HER	361	False	Air Berlin, Vueling Airlines, Aeroflot, Rossiya Airlines
hels	Helsinki	Zante (Zakynthos)	ZTH	379	False	Air Berlin
hels	Helsinki	Thessaloniki	SKG	555	False	Lufthansa, British Airways, SAS, Air Berlin
hels	Helsinki	Hong Kong International	HKG	1333	True	Finnair
hels	Helsinki	Dubrovnik	DBV	190	True	Finnair, SAS, Norwegian
hels	Helsinki	Split	SPU	487	False	Aeroflot, SAS, Norwegian
hels	Helsinki	Zagreb	ZAG	759	False	Lufthansa, Turkish Airlines
hels	Helsinki	Budapest	BUD	713	True	Finnair, Norwegian
hels	Helsinki	Dublin	DUB	72	True	Norwegian, Aer Lingus
hels	Helsinki	Tel Aviv	TLV	1150	False	Lufthansa, Finnair, arkia
hels	Helsinki	Rome Fiumicino	FCO	169	True	Norwegian, Finnair
hels	Helsinki	Venice Marco Polo	VCE	603	True	Finnair, Norwegian
hels	Helsinki	Milan Malpensa	MXP	127	False	Vueling Airlines, Finnair
hels	Helsinki	Rome Fiumicino	FCO	147	False	Air Berlin, Finnair
